GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
943393473,20200729,202007,2020,2020.5726,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-2.76985743380855,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,20200828,https://news.am/eng/news/599183.html
943393474,20200729,202007,2020,2020.5726,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-2.76985743380855,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,20200828,https://news.am/eng/news/599183.html
943393475,20200729,202007,2020,2020.5726,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-2.76985743380855,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,4,"Tovuz, Tovuz, Azerbaijan",AJ,AJ58,40.9922,45.6289,-2708893,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200828,https://news.am/eng/news/599183.html
943393476,20200729,202007,2020,2020.5726,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,1,190,190,19,4,-10.0,3,1,3,-2.76985743380855,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200828,https://news.am/eng/news/599183.html
943393477,20200729,202007,2020,2020.5726,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,1,190,190,19,4,-10.0,2,1,1,-2.76985743380855,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,20200828,https://news.am/eng/news/599183.html
943393478,20200729,202007,2020,2020.5726,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-2.76985743380855,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20200828,https://news.am/eng/news/599183.html
943393479,20200729,202007,2020,2020.5726,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,190,190,19,4,-10.0,6,1,6,-2.76985743380855,4,"Tovuz, Tovuz, Azerbaijan",AJ,AJ58,40.9922,45.6289,-2708893,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20200828,https://news.am/eng/news/599183.html
943393480,20200729,202007,2020,2020.5726,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-2.76985743380855,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,20200828,https://news.am/eng/news/599183.html
943393698,20200828,202008,2020,2020.6521,ARM,YEREVAN,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,0312,031,03,1,5.2,1,1,1,-2.76985743380855,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,20200828,https://news.am/eng/news/599183.html
943393699,20200828,202008,2020,2020.6521,ARM,YEREVAN,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,0312,031,03,1,5.2,2,1,1,-2.76985743380855,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Tavush, Azerbaijan (general), Azerbaijan",AJ,AJ00,41.0789,45.7681,-3017020,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,20200828,https://news.am/eng/news/599183.html
943393700,20200828,202008,2020,2020.6521,ARM,YEREVAN,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,0312,031,03,1,5.2,1,1,1,-2.76985743380855,4,"Tavush, Azerbaijan (general), Azerbaijan",AJ,AJ00,41.0789,45.7681,-3017020,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,20200828,https://news.am/eng/news/599183.html
943393701,20200828,202008,2020,2020.6521,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-2.76985743380855,4,"Gyumri, Shirak, Armenia",AM,AM07,40.7942,43.8453,-2324859,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,20200828,https://news.am/eng/news/599183.html
943393702,20200828,202008,2020,2020.6521,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-2.76985743380855,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,20200828,https://news.am/eng/news/599183.html
943393703,20200828,202008,2020,2020.6521,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,190,190,19,4,-10.0,3,1,3,-2.76985743380855,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,20200828,https://news.am/eng/news/599183.html
943393704,20200828,202008,2020,2020.6521,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-2.76985743380855,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,20200828,https://news.am/eng/news/599183.html
943393705,20200828,202008,2020,2020.6521,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-2.76985743380855,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,4,"Tovuz, Tovuz, Azerbaijan",AJ,AJ58,40.9922,45.6289,-2708893,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200828,https://news.am/eng/news/599183.html
943393706,20200828,202008,2020,2020.6521,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,1,190,190,19,4,-10.0,3,1,3,-2.76985743380855,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200828,https://news.am/eng/news/599183.html
943393707,20200828,202008,2020,2020.6521,ARM,YEREVAN,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,196,196,19,4,-9.5,1,1,1,-2.76985743380855,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,20200828,https://news.am/eng/news/599183.html
943393708,20200828,202008,2020,2020.6521,ARM,YEREVAN,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,196,196,19,4,-9.5,2,1,1,-2.76985743380855,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Tavush, Azerbaijan (general), Azerbaijan",AJ,AJ00,41.0789,45.7681,-3017020,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,20200828,https://news.am/eng/news/599183.html
943393709,20200828,202008,2020,2020.6521,ARM,YEREVAN,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,196,196,19,4,-9.5,1,1,1,-2.76985743380855,4,"Tavush, Azerbaijan (general), Azerbaijan",AJ,AJ00,41.0789,45.7681,-3017020,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,20200828,https://news.am/eng/news/599183.html
943393745,20200828,202008,2020,2020.6521,AZE,BAKU,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,140,140,14,3,-6.5,2,1,2,-2.76985743380855,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,20200828,https://news.am/eng/news/599183.html
943393746,20200828,202008,2020,2020.6521,AZE,BAKU,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,140,140,14,3,-6.5,2,1,2,-2.76985743380855,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,4,"Gyumri, Shirak, Armenia",AM,AM07,40.7942,43.8453,-2324859,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,20200828,https://news.am/eng/news/599183.html
943393747,20200828,202008,2020,2020.6521,AZE,BAKU,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,140,140,14,3,-6.5,8,1,8,-2.76985743380855,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Gyumri, Shirak, Armenia",AM,AM07,40.7942,43.8453,-2324859,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,20200828,https://news.am/eng/news/599183.html
943393748,20200828,202008,2020,2020.6521,AZE,BAKU,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,140,140,14,3,-6.5,8,1,8,-2.76985743380855,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,20200828,https://news.am/eng/news/599183.html
943393749,20200828,202008,2020,2020.6521,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,145,145,14,3,-7.5,2,1,2,-2.76985743380855,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,20200828,https://news.am/eng/news/599183.html
943393750,20200828,202008,2020,2020.6521,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,145,145,14,3,-7.5,2,1,2,-2.76985743380855,4,"Gyumri, Shirak, Armenia",AM,AM07,40.7942,43.8453,-2324859,4,"Gyumri, Shirak, Armenia",AM,AM07,40.7942,43.8453,-2324859,4,"Gyumri, Shirak, Armenia",AM,AM07,40.7942,43.8453,-2324859,20200828,https://news.am/eng/news/599183.html
943393751,20200828,202008,2020,2020.6521,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,145,145,14,3,-7.5,4,1,4,-2.76985743380855,4,"Tovuz, Tovuz, Azerbaijan",AJ,AJ58,40.9922,45.6289,-2708893,4,"Gyumri, Shirak, Armenia",AM,AM07,40.7942,43.8453,-2324859,4,"Gyumri, Shirak, Armenia",AM,AM07,40.7942,43.8453,-2324859,20200828,https://news.am/eng/news/599183.html
943393752,20200828,202008,2020,2020.6521,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,145,145,14,3,-7.5,2,1,2,-2.76985743380855,4,"Tovuz, Tovuz, Azerbaijan",AJ,AJ58,40.9922,45.6289,-2708893,4,"Gyumri, Shirak, Armenia",AM,AM07,40.7942,43.8453,-2324859,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,20200828,https://news.am/eng/news/599183.html
943393753,20200828,202008,2020,2020.6521,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,145,145,14,3,-7.5,4,1,4,-2.76985743380855,4,"Tovuz, Tovuz, Azerbaijan",AJ,AJ58,40.9922,45.6289,-2708893,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,20200828,https://news.am/eng/news/599183.html
943393754,20200828,202008,2020,2020.6521,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,145,145,14,3,-7.5,2,1,2,-2.76985743380855,4,"Tovuz, Tovuz, Azerbaijan",AJ,AJ58,40.9922,45.6289,-2708893,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,20200828,https://news.am/eng/news/599183.html
943393755,20200828,202008,2020,2020.6521,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,1,190,190,19,4,-10.0,2,1,1,-2.76985743380855,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,20200828,https://news.am/eng/news/599183.html
943393756,20200828,202008,2020,2020.6521,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,1,190,190,19,4,-10.0,4,1,2,-2.76985743380855,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,20200828,https://news.am/eng/news/599183.html
